year,artist,track,time,genre,week,rank,date
2000,Kandi,Don't Think I'm Not,03:50,Rock,1,66,05/08/2000
2000,"Thomas, Carl",I Wish,03:50,Rock,20,67,05/08/2000
2000,Alice Deejay,Better Off Alone,06:50,Electronica,18,68,05/08/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,2,69,05/08/2000
2000,Joe,I Wanna Know,04:57,Rock,32,7,05/08/2000
2000,"McGraw, Tim",Some Things Never Change,03:56,Country,13,70,05/08/2000
2000,Papa Roach,Last Resort,03:19,Rock,2,71,05/08/2000
2000,Red Hot Chili Peppers,Californication,05:21,Rock,2,72,05/08/2000
2000,"Urban, Keith",Your Everything,04:10,Country,4,73,05/08/2000
2000,Brooks & Dunn,You'll Always Be Loved By Me,02:58,Country,9,74,05/08/2000
2000,Common,The Light,03:55,Rap,1,75,05/08/2000
2000,"Backstreet Boys, The",The One,03:46,Rock,11,76,05/08/2000
2000,Joe,Treat Her Like A Lady,04:12,Rock,1,77,05/08/2000
2000,Stone Temple Pilots,Sour Girl,04:16,Rock,5,78,05/08/2000
2000,DMX,What You Want,04:05,Rap,6,79,05/08/2000
2000,Nine Days,Absolutely (Story Of A Girl),03:09,Rock,14,8,05/08/2000
2000,"Worley, Darryl",When You Need My Love,03:35,Country,8,80,05/08/2000
2000,Splender,I Think God Can Explain,03:55,R&B,9,81,05/08/2000
2000,"Keith, Toby",Country Comes To Town,03:39,Country,1,82,05/08/2000
2000,"Davidson, Clay",Unconditional,03:56,Country,20,83,05/08/2000
2000,Creed,With Arms Wide Open,03:52,Rock,13,84,05/08/2000
2000,Baha Men,Who Let The Dogs Out,03:17,R&B,3,85,05/08/2000
2000,Metallica,I Disappear,04:26,Rock,13,87,05/08/2000
2000,"Houston, Whitney","Same Script, Different Cast",04:45,Rock,8,88,05/08/2000
2000,Lil' Zane,Callin' Me,03:43,Rap,2,89,05/08/2000
2000,Creed,Higher,05:16,Rock,48,9,05/08/2000
2000,"Walker, Clay",The Chain Of Love,05:03,Country,17,90,05/08/2000
2000,Eve,Got It All,03:48,Rap,4,91,05/08/2000
2000,504 Boyz,Wobble Wobble,03:35,Rap,17,92,05/08/2000
2000,Madison Avenue,Don't Call Me Baby,03:44,Electronica,5,93,05/08/2000
2000,Mary Mary,Shackles (Praise You),03:12,Rock,20,94,05/08/2000
2000,"Carey, Mariah",Crybaby,05:19,Rock,7,95,05/08/2000
2000,LFO,West Side Story,03:27,Rock,1,96,05/08/2000
2000,Mya,The Best Of Me,04:12,Rock,17,97,05/08/2000
2000,Ghostface Killah,Cherchez LaGhost,03:04,R&B,1,98,05/08/2000
2000,"Carter, Torrey",Take That,03:43,Rock,7,99,05/08/2000
2000,Sisqo,Incomplete,03:52,Rock,8,1,12/08/2000
2000,Janet,Doesn't Really Matter,04:17,Rock,9,10,12/08/2000
2000,Lil' Mo,Ta Da,04:17,Rap,1,100,12/08/2000
2000,"Rimes, LeAnn",I Need You,03:42,Country,12,11,12/08/2000
2000,Ruff Endz,No More,03:56,Rock,7,12,12/08/2000
2000,"Braxton, Toni",He Wasn't Man Enough,04:21,Rock,22,13,12/08/2000
2000,Jagged Edge,Let's Get Married,04:23,Rock,15,14,12/08/2000
2000,BBMak,Back Here,03:35,Rock,16,15,12/08/2000
2000,Pink,There U Go,03:23,Rock,24,16,12/08/2000
2000,Nelly,(Hot S**t) Country Grammar,04:17,Rap,16,17,12/08/2000
2000,3 Doors Down,Kryptonite,03:53,Rock,19,18,12/08/2000
2000,Sting,Desert Rose,03:52,Rock,14,19,12/08/2000
2000,matchbox twenty,Bent,04:12,Rock,16,2,12/08/2000
2000,Next,Wifey,04:03,Rock,12,20,12/08/2000
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32,Pop,7,21,12/08/2000
2000,"Anthony, Marc",You Sang To Me,03:50,Latin,25,22,12/08/2000
2000,"Hill, Faith",Breathe,04:04,Rap,41,23,12/08/2000
2000,"Moore, Mandy",I Wanna Be With You,04:12,Pop,9,24,12/08/2000
2000,Everclear,Wonderful,04:30,Rock,6,25,12/08/2000
2000,Da Brat,What'Chu Like,03:57,Rap,11,26,12/08/2000
2000,Dr. Dre,The Next Episode,02:38,Rap,12,27,12/08/2000
2000,"Iglesias, Enrique",Be With You,03:36,Latin,20,28,12/08/2000
2000,"Aguilera, Christina",I Turn To You,04:00,Rock,18,29,12/08/2000
2000,N'Sync,It's Gonna Be Me,03:10,Rock,15,3,12/08/2000
2000,"Messina, Jo Dee",That's The Way,03:17,Country,8,30,12/08/2000
2000,Avant,Separated,04:13,Rock,16,31,12/08/2000
2000,"Fabian, Lara",I Will Love Again,03:43,Pop,10,32,12/08/2000
2000,Lonestar,What About Now,03:30,Country,10,34,12/08/2000
2000,Jay-Z,Big Pimpin',03:55,Rap,17,35,12/08/2000
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30,Latin,19,37,12/08/2000
2000,Rascal Flatts,Prayin' For Daylight,03:36,Country,15,38,12/08/2000
2000,"Jackson, Alan",It Must Be Love,02:53,Country,8,39,12/08/2000
2000,Destiny's Child,Jumpin' Jumpin',03:48,Rock,14,4,12/08/2000
2000,"Gray, Macy",I Try,03:52,Rock,26,40,12/08/2000
2000,Madonna,Music,03:45,Rock,1,41,12/08/2000
2000,"Jones, Donell",Where I Wanna Be,06:22,Rock,17,42,12/08/2000
2000,SoulDecision,Faded,03:25,Rock,6,43,12/08/2000
2000,"Gilman, Billy",One Voice,04:07,Country,9,44,12/08/2000
2000,Lonestar,Amazed,04:25,Country,63,45,12/08/2000
2000,Lucy Pearl,Dance Tonight,03:45,R&B,13,46,12/08/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,2,47,12/08/2000
2000,Ideal,Whatever,03:48,R&B,10,48,12/08/2000
2000,Eminem,The Real Slim Shady,04:42,Rap,15,49,12/08/2000
2000,Aaliyah,Try Again,04:03,Rock,22,5,12/08/2000
2000,"Heatherly, Eric",Flowers On The Wall,03:16,Country,16,50,12/08/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,3,51,12/08/2000
2000,No Doubt,Simple Kind Of Life,04:11,Rock,7,52,12/08/2000
2000,"Brock, Chad",Yes!,03:22,Country,19,53,12/08/2000
2000,"Houston, Whitney",Could I Have This Kiss Forever,03:54,Rock,9,54,12/08/2000
2000,Common,The Light,03:55,Rap,2,55,12/08/2000
2000,Westlife,Swear It Again,04:07,Rock,20,56,12/08/2000
2000,Lil' Zane,Callin' Me,03:43,Rap,3,57,12/08/2000
2000,"Henley, Don",Taking You Home,04:08,Rock,8,58,12/08/2000
2000,SheDaisy,I Will.. But,03:40,Country,5,59,12/08/2000
2000,Joe,I Wanna Know,04:57,Rock,33,6,12/08/2000
2000,"McEntire, Reba",I'll Be,04:23,Country,14,60,12/08/2000
2000,"Spears, Britney",Lucky,03:23,Rock,1,61,12/08/2000
2000,DMX,What You Want,04:05,Rap,7,62,12/08/2000
2000,Sister Hazel,Change Your Mind,04:02,Rock,5,63,12/08/2000
2000,Bon Jovi,It's My Life,03:44,Rock,1,64,12/08/2000
2000,Lil' Kim,No Matter What They Say,04:12,Rap,5,65,12/08/2000
2000,Kandi,Don't Think I'm Not,03:50,Rock,2,66,12/08/2000
2000,"Urban, Keith",Your Everything,04:10,Country,5,67,12/08/2000
2000,Brooks & Dunn,You'll Always Be Loved By Me,02:58,Country,10,68,12/08/2000
2000,Papa Roach,Last Resort,03:19,Rock,3,69,12/08/2000
2000,Vertical Horizon,Everything You Want,04:01,Rock,30,7,12/08/2000
2000,"Dixie Chicks, The",Cold Day In July,05:12,Country,8,70,12/08/2000
2000,"Price, Kelly",As We Lay,06:20,Rock,5,71,12/08/2000
2000,Red Hot Chili Peppers,Californication,05:21,Rock,3,72,12/08/2000
2000,Savage Garden,Crash And Burn,04:41,Rock,19,73,12/08/2000
2000,Goo Goo Dolls,Broadway,03:54,Rock,17,74,12/08/2000
2000,Joe,Treat Her Like A Lady,04:12,Rock,2,75,12/08/2000
2000,Baha Men,Who Let The Dogs Out,03:17,R&B,4,76,12/08/2000
2000,"Spears, Britney",Oops!.. I Did It Again,03:30,Rock,17,77,12/08/2000
2000,"Keith, Toby",Country Comes To Town,03:39,Country,2,78,12/08/2000
2000,Alice Deejay,Better Off Alone,06:50,Electronica,19,79,12/08/2000
2000,Nine Days,Absolutely (Story Of A Girl),03:09,Rock,15,8,12/08/2000
2000,"Worley, Darryl",When You Need My Love,03:35,Country,9,80,12/08/2000
2000,"Diffie, Joe",It's Always Somethin',02:55,Country,1,81,12/08/2000
2000,"Hill, Faith",Let's Make Love,04:11,Rap,1,83,12/08/2000
2000,LFO,West Side Story,03:27,Rock,2,84,12/08/2000
2000,Pink,Most Girls,04:06,Rock,1,85,12/08/2000
2000,Creed,With Arms Wide Open,03:52,Rock,14,86,12/08/2000
2000,Stone Temple Pilots,Sour Girl,04:16,Rock,6,87,12/08/2000
2000,Metallica,I Disappear,04:26,Rock,14,88,12/08/2000
2000,Splender,I Think God Can Explain,03:55,R&B,10,89,12/08/2000
2000,Creed,Higher,05:16,Rock,49,9,12/08/2000
2000,"Backstreet Boys, The",The One,03:46,Rock,12,90,12/08/2000
2000,"Houston, Whitney","Same Script, Different Cast",04:45,Rock,9,91,12/08/2000
2000,Madison Avenue,Don't Call Me Baby,03:44,Electronica,6,92,12/08/2000
2000,"McGraw, Tim",Some Things Never Change,03:56,Country,14,93,12/08/2000
2000,"Walker, Clay",The Chain Of Love,05:03,Country,18,94,12/08/2000
2000,Eve,Got It All,03:48,Rap,5,95,12/08/2000
2000,504 Boyz,Wobble Wobble,03:35,Rap,18,96,12/08/2000
2000,Mystikal,Shake Ya Ass,04:46,Rap,1,97,12/08/2000
2000,Jay-Z,Hey Papi,03:40,Rap,1,98,12/08/2000
2000,LL Cool J,Imagine That,04:00,Rap,1,99,12/08/2000
2000,Sisqo,Incomplete,03:52,Rock,9,1,19/08/2000
2000,Ruff Endz,No More,03:56,Rock,8,10,19/08/2000
2000,Jay-Z,Hey Papi,03:40,Rap,2,100,19/08/2000
2000,"Rimes, LeAnn",I Need You,03:42,Country,13,11,19/08/2000
2000,Creed,Higher,05:16,Rock,50,12,19/08/2000
2000,"Braxton, Toni",He Wasn't Man Enough,04:21,Rock,23,13,19/08/2000
2000,3 Doors Down,Kryptonite,03:53,Rock,20,14,19/08/2000
2000,Nelly,(Hot S**t) Country Grammar,04:17,Rap,17,15,19/08/2000
2000,BBMak,Back Here,03:35,Rock,17,16,19/08/2000
2000,Jagged Edge,Let's Get Married,04:23,Rock,16,17,19/08/2000
2000,Sting,Desert Rose,03:52,Rock,15,18,19/08/2000
2000,Next,Wifey,04:03,Rock,13,19,19/08/2000
2000,matchbox twenty,Bent,04:12,Rock,17,2,19/08/2000
2000,Pink,There U Go,03:23,Rock,25,20,19/08/2000
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32,Pop,8,21,19/08/2000
2000,"Hill, Faith",Breathe,04:04,Rap,42,22,19/08/2000
2000,Madonna,Music,03:45,Rock,2,23,19/08/2000
2000,Everclear,Wonderful,04:30,Rock,7,24,19/08/2000
2000,"Anthony, Marc",You Sang To Me,03:50,Latin,26,25,19/08/2000
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30,Latin,20,26,19/08/2000
2000,"Messina, Jo Dee",That's The Way,03:17,Country,9,27,19/08/2000
2000,Da Brat,What'Chu Like,03:57,Rap,12,28,19/08/2000
2000,"Aguilera, Christina",I Turn To You,04:00,Rock,19,29,19/08/2000
2000,Destiny's Child,Jumpin' Jumpin',03:48,Rock,15,3,19/08/2000
2000,Lonestar,What About Now,03:30,Country,11,30,19/08/2000
2000,Avant,Separated,04:13,Rock,17,31,19/08/2000
2000,Dr. Dre,The Next Episode,02:38,Rap,13,32,19/08/2000
2000,Jay-Z,Big Pimpin',03:55,Rap,18,33,19/08/2000
2000,"Moore, Mandy",I Wanna Be With You,04:12,Pop,10,34,19/08/2000
2000,SoulDecision,Faded,03:25,Rock,7,35,19/08/2000
2000,"Fabian, Lara",I Will Love Again,03:43,Pop,11,37,19/08/2000
2000,Rascal Flatts,Prayin' For Daylight,03:36,Country,16,38,19/08/2000
2000,"Jackson, Alan",It Must Be Love,02:53,Country,9,39,19/08/2000
2000,N'Sync,It's Gonna Be Me,03:10,Rock,16,4,19/08/2000
2000,Lil' Zane,Callin' Me,03:43,Rap,4,40,19/08/2000
2000,"Spears, Britney",Lucky,03:23,Rock,2,41,19/08/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,4,42,19/08/2000
2000,"Gilman, Billy",One Voice,04:07,Country,10,44,19/08/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,3,45,19/08/2000
2000,"Gray, Macy",I Try,03:52,Rock,27,46,19/08/2000
2000,Ideal,Whatever,03:48,R&B,11,47,19/08/2000
2000,Lil Bow Wow,Bounce With Me,03:22,Rap,1,48,19/08/2000
2000,"Jones, Donell",Where I Wanna Be,06:22,Rock,18,49,19/08/2000
2000,Janet,Doesn't Really Matter,04:17,Rock,10,5,19/08/2000
2000,Lonestar,Amazed,04:25,Country,64,50,19/08/2000
2000,98Á,Give Me Just One Night (Una Noche),03:24,Rock,1,51,19/08/2000
2000,SheDaisy,I Will.. But,03:40,Country,6,52,19/08/2000
2000,Common,The Light,03:55,Rap,3,53,19/08/2000
2000,Lucy Pearl,Dance Tonight,03:45,R&B,14,54,19/08/2000
2000,No Doubt,Simple Kind Of Life,04:11,Rock,8,55,19/08/2000
2000,"Houston, Whitney",Could I Have This Kiss Forever,03:54,Rock,10,56,19/08/2000
2000,"Heatherly, Eric",Flowers On The Wall,03:16,Country,17,57,19/08/2000
2000,Bon Jovi,It's My Life,03:44,Rock,2,58,19/08/2000
2000,"Brock, Chad",Yes!,03:22,Country,20,59,19/08/2000
2000,Aaliyah,Try Again,04:03,Rock,23,6,19/08/2000
2000,DMX,What You Want,04:05,Rap,8,60,19/08/2000
2000,"Henley, Don",Taking You Home,04:08,Rock,9,61,19/08/2000
2000,Brooks & Dunn,You'll Always Be Loved By Me,02:58,Country,11,62,19/08/2000
2000,Joe,Treat Her Like A Lady,04:12,Rock,3,63,19/08/2000
2000,"Urban, Keith",Your Everything,04:10,Country,6,64,19/08/2000
2000,Baha Men,Who Let The Dogs Out,03:17,R&B,5,65,19/08/2000
2000,Kandi,Don't Think I'm Not,03:50,Rock,3,66,19/08/2000
2000,"Badu, Erkyah",Bag Lady,05:03,Rock,1,67,19/08/2000
2000,Eminem,The Real Slim Shady,04:42,Rap,16,68,19/08/2000
2000,Papa Roach,Last Resort,03:19,Rock,4,69,19/08/2000
2000,Nine Days,Absolutely (Story Of A Girl),03:09,Rock,16,7,19/08/2000
2000,Pink,Most Girls,04:06,Rock,2,70,19/08/2000
2000,Sister Hazel,Change Your Mind,04:02,Rock,6,71,19/08/2000
2000,Mya,Case Of The Ex (Whatcha Gonna Do),03:50,Rock,1,72,19/08/2000
2000,Lil' Kim,No Matter What They Say,04:12,Rap,6,73,19/08/2000
2000,"Keith, Toby",Country Comes To Town,03:39,Country,3,75,19/08/2000
2000,Creed,With Arms Wide Open,03:52,Rock,15,76,19/08/2000
2000,Red Hot Chili Peppers,Californication,05:21,Rock,4,77,19/08/2000
2000,"Diffie, Joe",It's Always Somethin',02:55,Country,2,78,19/08/2000
2000,"Price, Kelly",As We Lay,06:20,Rock,6,79,19/08/2000
2000,Joe,I Wanna Know,04:57,Rock,34,8,19/08/2000
2000,"Worley, Darryl",When You Need My Love,03:35,Country,10,80,19/08/2000
2000,"McEntire, Reba",I'll Be,04:23,Country,15,81,19/08/2000
2000,Goo Goo Dolls,Broadway,03:54,Rock,18,82,19/08/2000
2000,"Hill, Faith",Let's Make Love,04:11,Rap,2,83,19/08/2000
2000,"Dixie Chicks, The",Cold Day In July,05:12,Country,9,84,19/08/2000
2000,"Spears, Britney",Oops!.. I Did It Again,03:30,Rock,18,85,19/08/2000
2000,Alice Deejay,Better Off Alone,06:50,Electronica,20,86,19/08/2000
2000,Savage Garden,Crash And Burn,04:41,Rock,20,87,19/08/2000
2000,LFO,West Side Story,03:27,Rock,3,88,19/08/2000
2000,Stone Temple Pilots,Sour Girl,04:16,Rock,7,89,19/08/2000
2000,Vertical Horizon,Everything You Want,04:01,Rock,31,9,19/08/2000
2000,Mystikal,Shake Ya Ass,04:46,Rap,2,90,19/08/2000
2000,Metallica,I Disappear,04:26,Rock,15,91,19/08/2000
2000,Madison Avenue,Don't Call Me Baby,03:44,Electronica,7,92,19/08/2000
2000,"Backstreet Boys, The",The One,03:46,Rock,13,93,19/08/2000
2000,"Walker, Clay",The Chain Of Love,05:03,Country,19,94,19/08/2000
2000,Splender,I Think God Can Explain,03:55,R&B,11,95,19/08/2000
2000,"Levert, Gerald",Baby U Are,04:10,R&B,1,96,19/08/2000
2000,"Tritt, Travis",Best Of Intentions,04:15,Country,1,97,19/08/2000
2000,LL Cool J,Imagine That,04:00,Rap,2,98,19/08/2000
2000,Lil' Mo,Ta Da,04:17,Rap,2,99,19/08/2000
2000,Janet,Doesn't Really Matter,04:17,Rock,11,1,26/08/2000
2000,Vertical Horizon,Everything You Want,04:01,Rock,32,10,26/08/2000
2000,Splender,I Think God Can Explain,03:55,R&B,12,100,26/08/2000
2000,Nelly,(Hot S**t) Country Grammar,04:17,Rap,18,11,26/08/2000
2000,3 Doors Down,Kryptonite,03:53,Rock,21,12,26/08/2000
2000,"Braxton, Toni",He Wasn't Man Enough,04:21,Rock,24,13,26/08/2000
2000,Creed,Higher,05:16,Rock,51,14,26/08/2000
2000,"Rimes, LeAnn",I Need You,03:42,Country,14,15,26/08/2000
2000,BBMak,Back Here,03:35,Rock,18,16,26/08/2000
2000,Sting,Desert Rose,03:52,Rock,16,17,26/08/2000
2000,Madonna,Music,03:45,Rock,3,18,26/08/2000
2000,Next,Wifey,04:03,Rock,14,19,26/08/2000
2000,Sisqo,Incomplete,03:52,Rock,10,2,26/08/2000
2000,Jagged Edge,Let's Get Married,04:23,Rock,17,20,26/08/2000
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32,Pop,9,21,26/08/2000
2000,Pink,There U Go,03:23,Rock,26,22,26/08/2000
2000,Everclear,Wonderful,04:30,Rock,8,23,26/08/2000
2000,"Hill, Faith",Breathe,04:04,Rap,43,24,26/08/2000
2000,"Messina, Jo Dee",That's The Way,03:17,Country,10,25,26/08/2000
2000,"Anthony, Marc",You Sang To Me,03:50,Latin,27,26,26/08/2000
2000,SoulDecision,Faded,03:25,Rock,8,27,26/08/2000
2000,"Spears, Britney",Lucky,03:23,Rock,3,28,26/08/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,4,29,26/08/2000
2000,matchbox twenty,Bent,04:12,Rock,18,3,26/08/2000
2000,Lonestar,What About Now,03:30,Country,12,30,26/08/2000
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30,Latin,21,31,26/08/2000
2000,Dr. Dre,The Next Episode,02:38,Rap,14,32,26/08/2000
2000,Avant,Separated,04:13,Rock,18,33,26/08/2000
2000,Lil' Zane,Callin' Me,03:43,Rap,5,34,26/08/2000
2000,Lil Bow Wow,Bounce With Me,03:22,Rap,2,35,26/08/2000
2000,Da Brat,What'Chu Like,03:57,Rap,13,36,26/08/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,5,37,26/08/2000
2000,"Jackson, Alan",It Must Be Love,02:53,Country,10,38,26/08/2000
2000,98Á,Give Me Just One Night (Una Noche),03:24,Rock,2,39,26/08/2000
2000,Destiny's Child,Jumpin' Jumpin',03:48,Rock,16,4,26/08/2000
2000,"Aguilera, Christina",I Turn To You,04:00,Rock,20,40,26/08/2000
2000,Jay-Z,Big Pimpin',03:55,Rap,19,41,26/08/2000
2000,"Moore, Mandy",I Wanna Be With You,04:12,Pop,11,42,26/08/2000
2000,"Gilman, Billy",One Voice,04:07,Country,11,43,26/08/2000
2000,"Fabian, Lara",I Will Love Again,03:43,Pop,12,45,26/08/2000
2000,Rascal Flatts,Prayin' For Daylight,03:36,Country,17,47,26/08/2000
2000,SheDaisy,I Will.. But,03:40,Country,7,48,26/08/2000
2000,Common,The Light,03:55,Rap,4,49,26/08/2000
2000,Joe,I Wanna Know,04:57,Rock,35,5,26/08/2000
2000,Ideal,Whatever,03:48,R&B,12,50,26/08/2000
2000,Bon Jovi,It's My Life,03:44,Rock,3,51,26/08/2000
2000,Pink,Most Girls,04:06,Rock,3,52,26/08/2000
2000,"Badu, Erkyah",Bag Lady,05:03,Rock,2,53,26/08/2000
2000,Baha Men,Who Let The Dogs Out,03:17,R&B,6,54,26/08/2000
2000,"Jones, Donell",Where I Wanna Be,06:22,Rock,19,55,26/08/2000
2000,Brooks & Dunn,You'll Always Be Loved By Me,02:58,Country,12,56,26/08/2000
2000,Mya,Case Of The Ex (Whatcha Gonna Do),03:50,Rock,2,57,26/08/2000
2000,DMX,What You Want,04:05,Rap,9,58,26/08/2000
2000,"Houston, Whitney",Could I Have This Kiss Forever,03:54,Rock,11,59,26/08/2000
2000,N'Sync,It's Gonna Be Me,03:10,Rock,17,6,26/08/2000
2000,"Urban, Keith",Your Everything,04:10,Country,7,60,26/08/2000
2000,Kandi,Don't Think I'm Not,03:50,Rock,4,61,26/08/2000
2000,Creed,With Arms Wide Open,03:52,Rock,16,62,26/08/2000
2000,Joe,Treat Her Like A Lady,04:12,Rock,4,63,26/08/2000
2000,Vertical Horizon,You're A God,03:45,Rock,1,64,26/08/2000
2000,Mystikal,Shake Ya Ass,04:46,Rap,3,65,26/08/2000
2000,Papa Roach,Last Resort,03:19,Rock,5,66,26/08/2000
2000,"Diffie, Joe",It's Always Somethin',02:55,Country,3,67,26/08/2000
2000,"Henley, Don",Taking You Home,04:08,Rock,10,68,26/08/2000
2000,"Keith, Toby",Country Comes To Town,03:39,Country,4,69,26/08/2000
2000,Ruff Endz,No More,03:56,Rock,9,7,26/08/2000
2000,"Strait, George",Go On,03:48,Country,1,71,26/08/2000
2000,Lucy Pearl,Dance Tonight,03:45,R&B,15,72,26/08/2000
2000,"Hill, Faith",Let's Make Love,04:11,Rap,3,73,26/08/2000
2000,"Tippin, Aaron",Kiss This,02:53,Country,1,74,26/08/2000
2000,"Adams, Yolanda",Open My Heart,05:30,Gospel,1,76,26/08/2000
2000,"Heatherly, Eric",Flowers On The Wall,03:16,Country,18,77,26/08/2000
2000,Sister Hazel,Change Your Mind,04:02,Rock,7,78,26/08/2000
2000,Red Hot Chili Peppers,Californication,05:21,Rock,5,79,26/08/2000
2000,Nine Days,Absolutely (Story Of A Girl),03:09,Rock,17,8,26/08/2000
2000,No Doubt,Simple Kind Of Life,04:11,Rock,9,80,26/08/2000
2000,"Worley, Darryl",When You Need My Love,03:35,Country,11,80,26/08/2000
2000,Lil' Kim,No Matter What They Say,04:12,Rap,7,81,26/08/2000
2000,"Price, Kelly",As We Lay,06:20,Rock,7,82,26/08/2000
2000,Eminem,The Real Slim Shady,04:42,Rap,17,83,26/08/2000
2000,"McEntire, Reba",I'll Be,04:23,Country,16,84,26/08/2000
2000,Goo Goo Dolls,Broadway,03:54,Rock,19,85,26/08/2000
2000,"Tritt, Travis",Best Of Intentions,04:15,Country,2,86,26/08/2000
2000,Eminem,The Way I Am,04:40,Rap,1,87,26/08/2000
2000,Stone Temple Pilots,Sour Girl,04:16,Rock,8,88,26/08/2000
2000,"Levert, Gerald",Baby U Are,04:10,R&B,2,89,26/08/2000
2000,Aaliyah,Try Again,04:03,Rock,24,9,26/08/2000
2000,"Spears, Britney",Oops!.. I Did It Again,03:30,Rock,19,90,26/08/2000
2000,"Dixie Chicks, The",Cold Day In July,05:12,Country,10,91,26/08/2000
2000,Madison Avenue,Don't Call Me Baby,03:44,Electronica,8,92,26/08/2000
2000,"Backstreet Boys, The",The One,03:46,Rock,14,93,26/08/2000
2000,Metallica,I Disappear,04:26,Rock,16,94,26/08/2000
2000,"Walker, Clay",The Chain Of Love,05:03,Country,20,95,26/08/2000
2000,LFO,West Side Story,03:27,Rock,4,96,26/08/2000
2000,Lil' Mo,Ta Da,04:17,Rap,3,97,26/08/2000
2000,Jay-Z,Hey Papi,03:40,Rap,3,98,26/08/2000
2000,"Carter, Aaron",Aaron's Party (Come Get It),03:23,R&B,1,99,26/08/2000
2000,Janet,Doesn't Really Matter,04:17,Rock,12,1,02/09/2000
2000,N'Sync,It's Gonna Be Me,03:10,Rock,18,10,02/09/2000
2000,"Backstreet Boys, The",The One,03:46,Rock,15,100,02/09/2000
2000,Nelly,(Hot S**t) Country Grammar,04:17,Rap,19,11,02/09/2000
2000,"Rimes, LeAnn",I Need You,03:42,Country,15,12,02/09/2000
2000,Aaliyah,Try Again,04:03,Rock,25,13,02/09/2000
2000,Madonna,Music,03:45,Rock,4,14,02/09/2000
2000,"Braxton, Toni",He Wasn't Man Enough,04:21,Rock,25,15,02/09/2000
2000,Creed,Higher,05:16,Rock,52,16,02/09/2000
2000,BBMak,Back Here,03:35,Rock,19,17,02/09/2000
2000,Vertical Horizon,Everything You Want,04:01,Rock,33,18,02/09/2000
2000,Sting,Desert Rose,03:52,Rock,17,19,02/09/2000
2000,Sisqo,Incomplete,03:52,Rock,11,2,02/09/2000
2000,Jagged Edge,Let's Get Married,04:23,Rock,18,20,02/09/2000
2000,Lil' Zane,Callin' Me,03:43,Rap,6,21,02/09/2000
2000,Everclear,Wonderful,04:30,Rock,9,22,02/09/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,5,23,02/09/2000
2000,Lil Bow Wow,Bounce With Me,03:22,Rap,3,24,02/09/2000
2000,SoulDecision,Faded,03:25,Rock,9,25,02/09/2000
2000,"Spears, Britney",Lucky,03:23,Rock,4,26,02/09/2000
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32,Pop,10,27,02/09/2000
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30,Latin,22,28,02/09/2000
2000,"Anthony, Marc",You Sang To Me,03:50,Latin,28,29,02/09/2000
2000,Destiny's Child,Jumpin' Jumpin',03:48,Rock,17,3,02/09/2000
2000,"Hill, Faith",Breathe,04:04,Rap,44,30,02/09/2000
2000,"Messina, Jo Dee",That's The Way,03:17,Country,11,31,02/09/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,6,32,02/09/2000
2000,Pink,There U Go,03:23,Rock,27,33,02/09/2000
2000,98Á,Give Me Just One Night (Una Noche),03:24,Rock,3,34,02/09/2000
2000,Lonestar,What About Now,03:30,Country,13,35,02/09/2000
2000,Pink,Most Girls,04:06,Rock,4,36,02/09/2000
